sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,tn,tp,turbidity,conductivity
FI_00000246,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,625.0,16.0,3.1,13.5
FI_00000247,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,625.0,16.0,3.1,13.5
FI_00000248,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,625.0,16.0,3.1,13.5
FI_00000249,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,625.0,16.0,3.1,13.5
FI_00000250,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,625.0,16.0,3.1,13.5
FI_00000251,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,625.0,16.0,3.1,13.5
FI_00000252,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,575.0,18.5,3.35,14.5
FI_00000253,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,575.0,18.5,3.35,14.5
FI_00000254,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,575.0,18.5,3.35,14.5
FI_00000255,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,575.0,18.5,3.35,14.5
FI_00000256,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,575.0,18.5,3.35,14.5
FI_00000257,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,575.0,18.5,3.35,14.5
FI_00000258,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,505.0,26.0,8.450000000000001,14.5
FI_00000259,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,505.0,26.0,8.450000000000001,14.5
FI_00000260,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,505.0,26.0,8.450000000000001,14.5
FI_00000261,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,505.0,26.0,8.450000000000001,14.5
FI_00000262,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,505.0,26.0,8.450000000000001,14.5
FI_00000263,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,505.0,26.0,8.450000000000001,14.5
FI_00000264,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,530.0,76.5,7.95,15.0
FI_00000265,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,530.0,76.5,7.95,15.0
FI_00000266,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,530.0,76.5,7.95,15.0
FI_00000267,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,530.0,76.5,7.95,15.0
FI_00000268,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,530.0,76.5,7.95,15.0
FI_00000269,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,530.0,76.5,7.95,15.0
FI_00000270,10937,Nuijamaanjärvi,2024-10-01,60.95454402242739,28.56703697930222,6.2,390.0,19.5,3.75,15.0
FI_00000271,10937,Nuijamaanjärvi,2024-10-01,60.95454402242739,28.56703697930222,6.2,390.0,19.5,3.75,15.0
FI_00000272,10937,Nuijamaanjärvi,2024-10-01,60.95454402242739,28.56703697930222,6.2,390.0,19.5,3.75,15.0
FI_00000273,10937,Nuijamaanjärvi,2024-10-01,60.95454402242739,28.56703697930222,6.2,390.0,19.5,3.75,15.0
FI_00000274,10937,Nuijamaanjärvi,2024-10-01,60.95454402242739,28.56703697930222,6.2,390.0,19.5,3.75,15.0
FI_00000275,10937,Nuijamaanjärvi,2024-10-01,60.95454402242739,28.56703697930222,6.2,390.0,19.5,3.75,15.0
FI_00000276,10937,Nuijamaanjärvi,2024-11-06,60.95454402242739,28.56703697930222,,350.0,14.5,2.65,15.0
FI_00000277,10937,Nuijamaanjärvi,2024-11-06,60.95454402242739,28.56703697930222,,350.0,14.5,2.65,15.0
FI_00000278,10937,Nuijamaanjärvi,2024-11-06,60.95454402242739,28.56703697930222,,350.0,14.5,2.65,15.0
FI_00000279,10937,Nuijamaanjärvi,2024-11-06,60.95454402242739,28.56703697930222,,350.0,14.5,2.65,15.0
FI_00000280,10937,Nuijamaanjärvi,2024-11-06,60.95454402242739,28.56703697930222,,350.0,14.5,2.65,15.0
FI_00000281,10937,Nuijamaanjärvi,2024-11-06,60.95454402242739,28.56703697930222,,350.0,14.5,2.65,15.0
FI_00000282,10937,Nuijamaanjärvi,2024-12-03,60.95454402242739,28.56703697930222,,400.0,12.0,2.15,15.0
FI_00000283,10937,Nuijamaanjärvi,2024-12-03,60.95454402242739,28.56703697930222,,400.0,12.0,2.15,15.0
FI_00000284,10937,Nuijamaanjärvi,2024-12-03,60.95454402242739,28.56703697930222,,400.0,12.0,2.15,15.0
FI_00000285,10937,Nuijamaanjärvi,2024-12-03,60.95454402242739,28.56703697930222,,400.0,12.0,2.15,15.0
FI_00000286,10937,Nuijamaanjärvi,2024-12-03,60.95454402242739,28.56703697930222,,400.0,12.0,2.15,15.0
FI_00000287,10937,Nuijamaanjärvi,2024-12-03,60.95454402242739,28.56703697930222,,400.0,12.0,2.15,15.0
FI_00000756,1340,1340,2023-02-08,60.34327199678209,24.040244014001765,,1300.0,40.0,13.0,7.7
FI_00000757,1340,1340,2023-02-08,60.34327199678209,24.040244014001765,,1300.0,40.0,13.0,7.7
FI_00000758,1340,1340,2023-02-08,60.34327199678209,24.040244014001765,,1300.0,40.0,13.0,7.7
FI_00000759,1340,1340,2023-02-08,60.34327199678209,24.040244014001765,,1300.0,40.0,13.0,7.7
FI_00000760,1340,1340,2023-02-08,60.34327199678209,24.040244014001765,,1300.0,40.0,13.0,7.7
FI_00000761,1340,1340,2023-02-08,60.34327199678209,24.040244014001765,,1300.0,40.0,13.0,7.7
FI_00000762,1340,1340,2023-03-22,60.34327199678209,24.040244014001765,,1600.0,54.0,20.0,8.6
FI_00000763,1340,1340,2023-03-22,60.34327199678209,24.040244014001765,,1600.0,54.0,20.0,8.6
FI_00000764,1340,1340,2023-03-22,60.34327199678209,24.040244014001765,,1600.0,54.0,20.0,8.6
FI_00000765,1340,1340,2023-03-22,60.34327199678209,24.040244014001765,,1600.0,54.0,20.0,8.6
FI_00000766,1340,1340,2023-03-22,60.34327199678209,24.040244014001765,,1600.0,54.0,20.0,8.6
FI_00000767,1340,1340,2023-03-22,60.34327199678209,24.040244014001765,,1600.0,54.0,20.0,8.6
FI_00000768,1340,1340,2023-04-12,60.34327199678209,24.040244014001765,,1300.0,47.0,20.0,7.8
FI_00000769,1340,1340,2023-04-12,60.34327199678209,24.040244014001765,,1300.0,47.0,20.0,7.8
FI_00000770,1340,1340,2023-04-12,60.34327199678209,24.040244014001765,,1300.0,47.0,20.0,7.8
FI_00000771,1340,1340,2023-04-12,60.34327199678209,24.040244014001765,,1300.0,47.0,20.0,7.8
FI_00000772,1340,1340,2023-04-12,60.34327199678209,24.040244014001765,,1300.0,47.0,20.0,7.8
FI_00000773,1340,1340,2023-04-12,60.34327199678209,24.040244014001765,,1300.0,47.0,20.0,7.8
FI_00000774,1340,1340,2023-05-09,60.34327199678209,24.040244014001765,,920.0,43.0,13.0,7.5
FI_00000775,1340,1340,2023-05-09,60.34327199678209,24.040244014001765,,920.0,43.0,13.0,7.5
FI_00000776,1340,1340,2023-05-09,60.34327199678209,24.040244014001765,,920.0,43.0,13.0,7.5
FI_00000777,1340,1340,2023-05-09,60.34327199678209,24.040244014001765,,920.0,43.0,13.0,7.5
FI_00000778,1340,1340,2023-05-09,60.34327199678209,24.040244014001765,,920.0,43.0,13.0,7.5
FI_00000779,1340,1340,2023-05-09,60.34327199678209,24.040244014001765,,920.0,43.0,13.0,7.5
FI_00000780,1340,1340,2023-06-06,60.34327199678209,24.040244014001765,,710.0,40.0,10.0,8.9
FI_00000781,1340,1340,2023-06-06,60.34327199678209,24.040244014001765,,710.0,40.0,10.0,8.9
FI_00000782,1340,1340,2023-06-06,60.34327199678209,24.040244014001765,,710.0,40.0,10.0,8.9
FI_00000783,1340,1340,2023-06-06,60.34327199678209,24.040244014001765,,710.0,40.0,10.0,8.9
FI_00000784,1340,1340,2023-06-06,60.34327199678209,24.040244014001765,,710.0,40.0,10.0,8.9
FI_00000785,1340,1340,2023-06-06,60.34327199678209,24.040244014001765,,710.0,40.0,10.0,8.9
FI_00000786,1340,1340,2023-08-30,60.34327199678209,24.040244014001765,,760.0,67.0,12.0,9.8
FI_00000787,1340,1340,2023-08-30,60.34327199678209,24.040244014001765,,760.0,67.0,12.0,9.8
FI_00000788,1340,1340,2023-08-30,60.34327199678209,24.040244014001765,,760.0,67.0,12.0,9.8
FI_00000789,1340,1340,2023-08-30,60.34327199678209,24.040244014001765,,760.0,67.0,12.0,9.8
FI_00000790,1340,1340,2023-08-30,60.34327199678209,24.040244014001765,,760.0,67.0,12.0,9.8
FI_00000791,1340,1340,2023-08-30,60.34327199678209,24.040244014001765,,760.0,67.0,12.0,9.8
FI_00000792,1340,1340,2023-09-27,60.34327199678209,24.040244014001765,,700.0,54.0,9.6,9.8
FI_00000793,1340,1340,2023-09-27,60.34327199678209,24.040244014001765,,700.0,54.0,9.6,9.8
FI_00000794,1340,1340,2023-09-27,60.34327199678209,24.040244014001765,,700.0,54.0,9.6,9.8
FI_00000795,1340,1340,2023-09-27,60.34327199678209,24.040244014001765,,700.0,54.0,9.6,9.8
FI_00000796,1340,1340,2023-09-27,60.34327199678209,24.040244014001765,,700.0,54.0,9.6,9.8
FI_00000797,1340,1340,2023-09-27,60.34327199678209,24.040244014001765,,700.0,54.0,9.6,9.8
FI_00000798,1340,1340,2023-10-12,60.34327199678209,24.040244014001765,,1800.0,88.0,26.0,11.0
FI_00000799,1340,1340,2023-10-12,60.34327199678209,24.040244014001765,,1800.0,88.0,26.0,11.0
FI_00000800,1340,1340,2023-10-12,60.34327199678209,24.040244014001765,,1800.0,88.0,26.0,11.0
FI_00000801,1340,1340,2023-10-12,60.34327199678209,24.040244014001765,,1800.0,88.0,26.0,11.0
FI_00000802,1340,1340,2023-10-12,60.34327199678209,24.040244014001765,,1800.0,88.0,26.0,11.0
FI_00000803,1340,1340,2023-10-12,60.34327199678209,24.040244014001765,,1800.0,88.0,26.0,11.0
FI_00000804,1340,1340,2023-11-15,60.34327199678209,24.040244014001765,,1600.0,81.0,32.0,9.3
FI_00000805,1340,1340,2023-11-15,60.34327199678209,24.040244014001765,,1600.0,81.0,32.0,9.3
FI_00000806,1340,1340,2023-11-15,60.34327199678209,24.040244014001765,,1600.0,81.0,32.0,9.3
FI_00000807,1340,1340,2023-11-15,60.34327199678209,24.040244014001765,,1600.0,81.0,32.0,9.3
FI_00000808,1340,1340,2023-11-15,60.34327199678209,24.040244014001765,,1600.0,81.0,32.0,9.3
FI_00000809,1340,1340,2023-11-15,60.34327199678209,24.040244014001765,,1600.0,81.0,32.0,9.3
FI_00000810,1340,1340,2023-12-07,60.34327199678209,24.040244014001765,,1400.0,50.0,11.0,9.3
FI_00000811,1340,1340,2023-12-07,60.34327199678209,24.040244014001765,,1400.0,50.0,11.0,9.3
FI_00000812,1340,1340,2023-12-07,60.34327199678209,24.040244014001765,,1400.0,50.0,11.0,9.3
FI_00000813,1340,1340,2023-12-07,60.34327199678209,24.040244014001765,,1400.0,50.0,11.0,9.3
FI_00000814,1340,1340,2023-12-07,60.34327199678209,24.040244014001765,,1400.0,50.0,11.0,9.3
FI_00000815,1340,1340,2023-12-07,60.34327199678209,24.040244014001765,,1400.0,50.0,11.0,9.3
FI_00000816,1340,1340,2024-02-21,60.34327199678209,24.040244014001765,,1400.0,42.0,13.0,10.0
FI_00000817,1340,1340,2024-02-21,60.34327199678209,24.040244014001765,,1400.0,42.0,13.0,10.0
FI_00000818,1340,1340,2024-02-21,60.34327199678209,24.040244014001765,,1400.0,42.0,13.0,10.0
FI_00000819,1340,1340,2024-02-21,60.34327199678209,24.040244014001765,,1400.0,42.0,13.0,10.0
FI_00000820,1340,1340,2024-02-21,60.34327199678209,24.040244014001765,,1400.0,42.0,13.0,10.0
FI_00000821,1340,1340,2024-02-21,60.34327199678209,24.040244014001765,,1400.0,42.0,13.0,10.0
FI_00000822,1340,1340,2024-03-06,60.34327199678209,24.040244014001765,,1600.0,49.0,15.0,9.5
FI_00000823,1340,1340,2024-03-06,60.34327199678209,24.040244014001765,,1600.0,49.0,15.0,9.5
FI_00000824,1340,1340,2024-03-06,60.34327199678209,24.040244014001765,,1600.0,49.0,15.0,9.5
FI_00000825,1340,1340,2024-03-06,60.34327199678209,24.040244014001765,,1600.0,49.0,15.0,9.5
FI_00000826,1340,1340,2024-03-06,60.34327199678209,24.040244014001765,,1600.0,49.0,15.0,9.5
FI_00000827,1340,1340,2024-03-06,60.34327199678209,24.040244014001765,,1600.0,49.0,15.0,9.5
FI_00000828,1340,1340,2024-04-02,60.34327199678209,24.040244014001765,,1500.0,60.0,20.0,8.1
FI_00000829,1340,1340,2024-04-02,60.34327199678209,24.040244014001765,,1500.0,60.0,20.0,8.1
FI_00000830,1340,1340,2024-04-02,60.34327199678209,24.040244014001765,,1500.0,60.0,20.0,8.1
FI_00000831,1340,1340,2024-04-02,60.34327199678209,24.040244014001765,,1500.0,60.0,20.0,8.1
FI_00000832,1340,1340,2024-04-02,60.34327199678209,24.040244014001765,,1500.0,60.0,20.0,8.1
FI_00000833,1340,1340,2024-04-02,60.34327199678209,24.040244014001765,,1500.0,60.0,20.0,8.1
FI_00000834,1340,1340,2024-05-02,60.34327199678209,24.040244014001765,,900.0,44.0,12.0,6.900000000000001
FI_00000835,1340,1340,2024-05-02,60.34327199678209,24.040244014001765,,900.0,44.0,12.0,6.900000000000001
FI_00000836,1340,1340,2024-05-02,60.34327199678209,24.040244014001765,,900.0,44.0,12.0,6.900000000000001
FI_00000837,1340,1340,2024-05-02,60.34327199678209,24.040244014001765,,900.0,44.0,12.0,6.900000000000001
FI_00000838,1340,1340,2024-05-02,60.34327199678209,24.040244014001765,,900.0,44.0,12.0,6.900000000000001
