sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,doc,secchi_depth,tn,toc,tp,turbidity,chl_a_ext,conductivity,dissolved_oxygen,doc_ext,oxygen_saturation,ph,suspended_solids,temperature,tn_ext,toc_ext,tp_ext,turbidity_ext,depth_layer,name,lakename,municipality,Municipal,EnvironmentType,WaterManagementAreaCode,WaterManagementArea,WaterbasinCode,Waterbasin,WaterbodyType,WaterbodyType_Id,sample_id_eo,lake_id_eo,sample_date_eo,lat_eo,lon_eo,chl_a_eo,doc_eo,secchi_depth_eo,tn_eo,toc_eo,tp_eo,turbidity_eo,eo_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id,chl_a_ext_eo,conductivity_eo,dissolved_oxygen_eo,doc_ext_eo,oxygen_saturation_eo,ph_eo,suspended_solids_eo,temperature_eo,tn_ext_eo,toc_ext_eo,tp_ext_eo,turbidity_ext_eo,depth_layer_eo,name_eo,lakename_eo,municipality_eo,Municipal_eo,EnvironmentType_eo,WaterManagementAreaCode_eo,WaterManagementArea_eo,WaterbasinCode_eo,Waterbasin_eo,WaterbodyType_eo,WaterbodyType_Id_eo
FI_00000000,10060,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000000,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000000,2023-01-09,1,100.0,83.9495686515631,174.701184585914,,,36VUP,S2B_MSIL2A_20230109T094259_R036_T36VUP_20240810T094942,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000001,10060,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000000,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000000,2023-01-09,1,100.0,83.9495686515631,174.701184585914,,,36VUP,S2B_MSIL2A_20230109T094259_R036_T36VUP_20240810T094942,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000002,10060,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000000,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000000,2023-01-09,1,100.0,83.9495686515631,174.701184585914,,,36VUP,S2B_MSIL2A_20230109T094259_R036_T36VUP_20240810T094942,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000003,10060,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000000,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000000,2023-01-09,1,100.0,83.9495686515631,174.701184585914,,,36VUP,S2B_MSIL2A_20230109T094259_R036_T36VUP_20240810T094942,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000004,10060,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000000,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000000,2023-01-09,1,100.0,83.9495686515631,174.701184585914,,,36VUP,S2B_MSIL2A_20230109T094259_R036_T36VUP_20240810T094942,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000005,10060,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000000,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000000,2023-01-09,1,100.0,83.9495686515631,174.701184585914,,,36VUP,S2B_MSIL2A_20230109T094259_R036_T36VUP_20240810T094942,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000006,10060,10060,2023-02-07,61.41234231212037,29.399668855924936,,,,450.0,,12.0,1.2,,10.0,13.199999999999998,,92.0,7.400000000000001,1.4,0.8000000000000002,450.0,,12.0,1.2,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000001,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000001,2023-02-08,1,93.576396,76.9579990738968,172.591596410515,,,36VUP,S2B_MSIL2A_20230208T094049_R036_T36VUP_20240813T101951,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000007,10060,10060,2023-02-07,61.41234231212037,29.399668855924936,,,,450.0,,12.0,1.2,,10.0,13.199999999999998,,92.0,7.400000000000001,1.4,0.8000000000000002,450.0,,12.0,1.2,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000001,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000001,2023-02-08,1,93.576396,76.9579990738968,172.591596410515,,,36VUP,S2B_MSIL2A_20230208T094049_R036_T36VUP_20240813T101951,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000008,10060,10060,2023-02-07,61.41234231212037,29.399668855924936,,,,450.0,,12.0,1.2,,10.0,13.199999999999998,,92.0,7.400000000000001,1.4,0.8000000000000002,450.0,,12.0,1.2,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000001,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000001,2023-02-08,1,93.576396,76.9579990738968,172.591596410515,,,36VUP,S2B_MSIL2A_20230208T094049_R036_T36VUP_20240813T101951,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000009,10060,10060,2023-02-07,61.41234231212037,29.399668855924936,,,,450.0,,12.0,1.2,,10.0,13.199999999999998,,92.0,7.400000000000001,1.4,0.8000000000000002,450.0,,12.0,1.2,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000001,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000001,2023-02-08,1,93.576396,76.9579990738968,172.591596410515,,,36VUP,S2B_MSIL2A_20230208T094049_R036_T36VUP_20240813T101951,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000010,10060,10060,2023-02-07,61.41234231212037,29.399668855924936,,,,450.0,,12.0,1.2,,10.0,13.199999999999998,,92.0,7.400000000000001,1.4,0.8000000000000002,450.0,,12.0,1.2,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000001,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000001,2023-02-08,1,93.576396,76.9579990738968,172.591596410515,,,36VUP,S2B_MSIL2A_20230208T094049_R036_T36VUP_20240813T101951,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000011,10060,10060,2023-02-07,61.41234231212037,29.399668855924936,,,,450.0,,12.0,1.2,,10.0,13.199999999999998,,92.0,7.400000000000001,1.4,0.8000000000000002,450.0,,12.0,1.2,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000001,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000001,2023-02-08,1,93.576396,76.9579990738968,172.591596410515,,,36VUP,S2B_MSIL2A_20230208T094049_R036_T36VUP_20240813T101951,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000012,10060,10060,2023-03-01,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.97,,9.9,13.300000000000002,,93.0,7.3,1.0,0.8000000000000002,440.0,,10.0,0.97,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000002,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000002,2023-03-02,1,1.468945,69.343858466529,169.937775894309,,,36VUP,S2A_MSIL2A_20230302T093031_R136_T36VUP_20240818T001539,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000013,10060,10060,2023-03-01,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.97,,9.9,13.300000000000002,,93.0,7.3,1.0,0.8000000000000002,440.0,,10.0,0.97,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000002,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000002,2023-03-02,1,1.468945,69.343858466529,169.937775894309,,,36VUP,S2A_MSIL2A_20230302T093031_R136_T36VUP_20240818T001539,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000014,10060,10060,2023-03-01,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.97,,9.9,13.300000000000002,,93.0,7.3,1.0,0.8000000000000002,440.0,,10.0,0.97,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000002,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000002,2023-03-02,1,1.468945,69.343858466529,169.937775894309,,,36VUP,S2A_MSIL2A_20230302T093031_R136_T36VUP_20240818T001539,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000015,10060,10060,2023-03-01,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.97,,9.9,13.300000000000002,,93.0,7.3,1.0,0.8000000000000002,440.0,,10.0,0.97,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000002,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000002,2023-03-02,1,1.468945,69.343858466529,169.937775894309,,,36VUP,S2A_MSIL2A_20230302T093031_R136_T36VUP_20240818T001539,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000016,10060,10060,2023-03-01,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.97,,9.9,13.300000000000002,,93.0,7.3,1.0,0.8000000000000002,440.0,,10.0,0.97,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000002,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000002,2023-03-02,1,1.468945,69.343858466529,169.937775894309,,,36VUP,S2A_MSIL2A_20230302T093031_R136_T36VUP_20240818T001539,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000017,10060,10060,2023-03-01,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.97,,9.9,13.300000000000002,,93.0,7.3,1.0,0.8000000000000002,440.0,,10.0,0.97,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000002,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000002,2023-03-02,1,1.468945,69.343858466529,169.937775894309,,,36VUP,S2A_MSIL2A_20230302T093031_R136_T36VUP_20240818T001539,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000018,10060,10060,2023-04-04,61.41234231212037,29.399668855924936,3.5,,,480.0,,11.0,1.3999999999999997,3.5,9.8,13.199999999999998,,94.0,7.3,1.0,1.3,480.0,,11.0,1.3999999999999997,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000003,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000003,2023-04-04,0,99.095535,56.1577166137602,174.354098219461,,,36VUP,S2A_MSIL2A_20230404T094031_R036_T36VUP_20240825T224659,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000019,10060,10060,2023-04-04,61.41234231212037,29.399668855924936,3.5,,,480.0,,11.0,1.3999999999999997,3.5,9.8,13.199999999999998,,94.0,7.3,1.0,1.3,480.0,,11.0,1.3999999999999997,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000003,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000003,2023-04-04,0,99.095535,56.1577166137602,174.354098219461,,,36VUP,S2A_MSIL2A_20230404T094031_R036_T36VUP_20240825T224659,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000020,10060,10060,2023-04-04,61.41234231212037,29.399668855924936,3.5,,,480.0,,11.0,1.3999999999999997,3.5,9.8,13.199999999999998,,94.0,7.3,1.0,1.3,480.0,,11.0,1.3999999999999997,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000003,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000003,2023-04-04,0,99.095535,56.1577166137602,174.354098219461,,,36VUP,S2A_MSIL2A_20230404T094031_R036_T36VUP_20240825T224659,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000021,10060,10060,2023-04-04,61.41234231212037,29.399668855924936,3.5,,,480.0,,11.0,1.3999999999999997,3.5,9.8,13.199999999999998,,94.0,7.3,1.0,1.3,480.0,,11.0,1.3999999999999997,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000003,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000003,2023-04-04,0,99.095535,56.1577166137602,174.354098219461,,,36VUP,S2A_MSIL2A_20230404T094031_R036_T36VUP_20240825T224659,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000022,10060,10060,2023-04-04,61.41234231212037,29.399668855924936,3.5,,,480.0,,11.0,1.3999999999999997,3.5,9.8,13.199999999999998,,94.0,7.3,1.0,1.3,480.0,,11.0,1.3999999999999997,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000003,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000003,2023-04-04,0,99.095535,56.1577166137602,174.354098219461,,,36VUP,S2A_MSIL2A_20230404T094031_R036_T36VUP_20240825T224659,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000023,10060,10060,2023-04-04,61.41234231212037,29.399668855924936,3.5,,,480.0,,11.0,1.3999999999999997,3.5,9.8,13.199999999999998,,94.0,7.3,1.0,1.3,480.0,,11.0,1.3999999999999997,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000003,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000003,2023-04-04,0,99.095535,56.1577166137602,174.354098219461,,,36VUP,S2A_MSIL2A_20230404T094031_R036_T36VUP_20240825T224659,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000024,10060,10060,2023-05-16,61.41234231212037,29.399668855924936,3.7000000000000006,,,510.0,,19.0,4.6,3.7000000000000006,7.5,9.5,,89.0,7.5,6.3,12.5,510.0,,19.0,4.6,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000004,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000004,2023-05-16,0,97.098792,42.8035181012733,172.332156664977,,,36VUP,S2B_MSIL2A_20230516T092559_R136_T36VUP_20230516T135152,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000025,10060,10060,2023-05-16,61.41234231212037,29.399668855924936,3.7000000000000006,,,510.0,,19.0,4.6,3.7000000000000006,7.5,9.5,,89.0,7.5,6.3,12.5,510.0,,19.0,4.6,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000004,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000004,2023-05-16,0,97.098792,42.8035181012733,172.332156664977,,,36VUP,S2B_MSIL2A_20230516T092559_R136_T36VUP_20230516T135152,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000026,10060,10060,2023-05-16,61.41234231212037,29.399668855924936,3.7000000000000006,,,510.0,,19.0,4.6,3.7000000000000006,7.5,9.5,,89.0,7.5,6.3,12.5,510.0,,19.0,4.6,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000004,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000004,2023-05-16,0,97.098792,42.8035181012733,172.332156664977,,,36VUP,S2B_MSIL2A_20230516T092559_R136_T36VUP_20230516T135152,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000027,10060,10060,2023-05-16,61.41234231212037,29.399668855924936,3.7000000000000006,,,510.0,,19.0,4.6,3.7000000000000006,7.5,9.5,,89.0,7.5,6.3,12.5,510.0,,19.0,4.6,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000004,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000004,2023-05-16,0,97.098792,42.8035181012733,172.332156664977,,,36VUP,S2B_MSIL2A_20230516T092559_R136_T36VUP_20230516T135152,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000028,10060,10060,2023-05-16,61.41234231212037,29.399668855924936,3.7000000000000006,,,510.0,,19.0,4.6,3.7000000000000006,7.5,9.5,,89.0,7.5,6.3,12.5,510.0,,19.0,4.6,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0,FI_00000004,10060,2023-01-10,61.41234231212037,29.399668855924936,,,,460.0,,14.0,0.99,S2_FI_00000004,2023-05-16,0,97.098792,42.8035181012733,172.332156664977,,,36VUP,S2B_MSIL2A_20230516T092559_R136_T36VUP_20230516T135152,,11.0,13.1,,90.0,7.400000000000001,1.4,0.2,460.0,,14.0,0.99,0.2,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
